improvement,eval,angles_deg,objective
0,1,8;133;182;226,98700.639571
1,2,358;133;182;226,97743.910578
2,5,8;143;182;226,97435.768810
3,6,8;133;172;226,97435.684006
4,14,358;133;172;226,97232.152175
5,15,18;133;172;226,96605.376266
6,21,18;143;172;226,96362.479107
7,33,28;143;172;226,95880.206021
8,63,36;147;178;226,95410.203732
9,67,26;147;178;226,95236.548173
