eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,15;145;235;250,101486.014309,false,0,,,
2,5;145;235;250,101593.720045,false,1,5,False,True
3,25;145;235;250,101953.729271,false,1,5,False,False
4,15;135;235;250,102339.767882,false,1,5,False,False
5,15;155;235;250,102609.533100,false,1,5,False,False
6,15;145;225;250,97289.629500,false,1,5,False,True
7,15;145;245;250,102949.614767,false,1,5,False,False
8,15;145;235;240,102355.197653,false,1,5,False,False
9,15;145;235;260,100316.661174,false,1,5,False,False
10,5;145;225;250,97330.871713,false,2,5,False,True
11,25;145;225;250,98161.444328,false,2,5,False,False
12,15;135;225;250,97843.513662,false,2,5,False,False
13,15;155;225;250,98927.947834,false,2,5,False,False
14,15;145;215;250,100804.764339,false,2,5,False,False
15,15;145;235;250,101486.014309,true,2,5,False,False
16,15;145;225;240,98169.122763,false,2,5,False,False
17,15;145;225;260,96864.132094,false,2,5,False,True
18,5;145;225;260,96820.848167,false,3,5,False,True
19,25;145;225;260,97757.137449,false,3,5,False,False
20,15;135;225;260,97354.884725,false,3,5,False,False
21,15;155;225;260,98188.946119,false,3,5,False,False
22,15;145;215;260,100109.679791,false,3,5,False,False
23,15;145;235;260,100316.661174,true,3,5,False,False
24,15;145;225;250,97289.629500,true,3,5,True,False
25,15;145;225;270,94594.935250,false,3,5,False,True
26,5;145;225;270,94790.815068,false,4,5,False,True
27,25;145;225;270,95689.612527,false,4,5,False,False
28,15;135;225;270,95488.956788,false,4,5,False,False
29,15;155;225;270,96301.236552,false,4,5,False,False
30,15;145;215;270,96086.327813,false,4,5,False,False
31,15;145;235;270,96098.357240,false,4,5,False,False
32,15;145;225;260,96864.132094,true,4,5,True,False
33,15;145;225;280,94466.836901,false,4,5,False,True
34,5;145;225;280,94625.753703,false,5,5,False,True
35,25;145;225;280,95423.442664,false,5,5,False,False
36,15;135;225;280,95422.458429,false,5,5,False,False
37,15;155;225;280,95991.759278,false,5,5,False,False
38,15;145;215;280,97231.654426,false,5,5,False,False
39,15;145;235;280,97073.487125,false,5,5,False,False
40,15;145;225;270,94594.935250,true,5,5,True,False
41,15;145;225;290,95245.932842,false,5,5,False,False
42,5;145;225;280,94625.753703,true,6,5,True,True
43,25;145;225;280,95423.442664,true,6,5,False,False
44,15;135;225;280,95422.458429,true,6,5,False,False
45,15;155;225;280,95991.759278,true,6,5,False,False
46,15;145;215;280,97231.654426,true,6,5,False,False
47,15;145;235;280,97073.487125,true,6,5,False,False
48,15;145;225;270,94594.935250,true,6,5,True,False
49,15;145;225;290,95245.932842,true,6,5,False,False
50,5;145;225;280,94625.753703,true,7,6,True,True
51,25;145;225;280,95423.442664,true,7,6,False,False
52,15;135;225;280,95422.458429,true,7,6,False,False
53,15;155;225;280,95991.759278,true,7,6,False,False
54,15;145;215;280,97231.654426,true,7,6,False,False
55,15;145;235;280,97073.487125,true,7,6,False,False
56,15;145;225;270,94594.935250,true,7,6,True,False
57,15;145;225;290,95245.932842,true,7,6,False,False
58,5;145;225;280,94625.753703,true,8,7,True,True
59,25;145;225;280,95423.442664,true,8,7,False,False
60,15;135;225;280,95422.458429,true,8,7,False,False
61,15;155;225;280,95991.759278,true,8,7,False,False
62,15;145;215;280,97231.654426,true,8,7,False,False
63,15;145;235;280,97073.487125,true,8,7,False,False
64,15;145;225;270,94594.935250,true,8,7,True,False
65,15;145;225;290,95245.932842,true,8,7,False,False
66,5;145;225;280,94625.753703,true,9,8,True,True
67,25;145;225;280,95423.442664,true,9,8,False,False
68,15;135;225;280,95422.458429,true,9,8,False,False
69,15;155;225;280,95991.759278,true,9,8,False,False
70,15;145;215;280,97231.654426,true,9,8,False,False
71,15;145;235;280,97073.487125,true,9,8,False,False
