eval,angles_deg,objective,cached
1,"29;112;206;312",99363.866534,false
2,"24;112;206;312",99835.389605,false
3,"34;112;206;312",99827.752894,false
4,"29;107;206;312",96835.931987,false
5,"29;117;206;312",99795.369352,false
6,"29;112;201;312",100017.495867,false
7,"29;112;211;312",99706.192592,false
8,"29;112;206;307",100398.007931,false
9,"29;112;206;317",98074.037909,false
10,"24;107;206;312",97271.955269,false
11,"34;107;206;312",97421.875757,false
12,"29;102;206;312",93215.454085,false
13,"29;112;206;312",99363.866534,true
14,"29;107;201;312",97301.444257,false
15,"29;107;211;312",97049.471935,false
16,"29;107;206;307",97955.709574,false
17,"29;107;206;317",95890.088910,false
18,"24;102;206;312",93354.394869,false
19,"34;102;206;312",93347.597914,false
20,"29;97;206;312",96687.173176,false
21,"29;107;206;312",96835.931987,true
22,"29;102;201;312",93771.336252,false
23,"29;102;211;312",93770.642515,false
24,"29;102;206;307",94437.950696,false
25,"29;102;206;317",92312.451645,false
26,"24;102;206;317",92447.300284,false
27,"34;102;206;317",92500.179696,false
28,"29;97;206;317",95592.075003,false
29,"29;107;206;317",95890.088910,true
30,"29;102;201;317",93004.069219,false
31,"29;102;211;317",92838.158079,false
32,"29;102;206;312",93215.454085,true
33,"29;102;206;322",93133.084772,false
