eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"85;135;265;355",100945.199919,false,5791.402890,28093.891838,75265.474877,58854.335505
2,"80;135;265;355",99037.259955,false,5600.645172,27641.996129,75483.462388,56105.774920
3,"90;135;265;355",100806.845802,false,5690.657275,28034.366770,73983.254914,60180.388598
4,"85;130;265;355",102455.980146,false,5780.006214,29348.723317,75987.390800,58667.110430
5,"85;140;265;355",96840.349343,false,5483.227616,26733.278502,75603.887042,53643.799409
6,"85;135;260;355",101244.988983,false,5749.384976,28181.707068,73538.956716,61088.837162
7,"85;135;270;355",99130.782206,false,5630.515434,27360.361455,76583.807096,55696.003537
8,"85;135;265;350",101483.498419,false,6130.607303,27629.290734,76497.023483,58950.177281
9,"85;135;265;0",100450.445137,false,5453.002431,28496.526863,73649.236654,59352.595032
10,"80;140;265;355",94545.004052,false,5434.225095,26107.149350,75496.580755,50510.678458
11,"90;140;265;355",96424.679602,false,5392.920385,26737.263701,74343.246295,54245.744739
12,"85;135;265;355",100945.199919,true,5791.402890,28093.891838,75265.474877,58854.335505
13,"85;145;265;355",100718.352496,false,5486.975575,28378.762142,75658.317072,58046.912485
14,"85;140;260;355",97606.616304,false,5736.554603,26888.045538,73877.235084,56086.797244
15,"85;140;270;355",95718.643063,false,5339.041531,26396.363097,76555.449397,51411.027471
16,"85;140;265;350",97382.235443,false,5839.892823,26245.697259,76757.234578,53836.056145
17,"85;140;265;0",96167.681503,false,5199.294608,27081.664731,73894.307885,53879.136444
18,"75;140;265;355",95910.174121,false,5273.641505,26630.861574,74693.332818,53318.009269
19,"85;140;265;355",96840.349343,true,5483.227616,26733.278502,75603.887042,53643.799409
20,"80;135;265;355",99037.259955,true,5600.645172,27641.996129,75483.462388,56105.774920
21,"80;145;265;355",98436.575088,false,5573.671620,27695.997338,75152.410405,55181.401857
22,"80;140;260;355",95792.639732,false,5728.882354,26158.995555,75277.686521,52531.837125
23,"80;140;270;355",93451.670174,false,5360.562985,25701.654943,76473.601142,48305.303351
24,"80;140;265;350",94812.301497,false,5776.243465,25447.154940,76593.865729,50583.940455
25,"80;140;265;0",93985.012732,false,5157.715167,26445.643268,74121.420775,50641.887821
26,"75;140;270;355",94351.337074,false,5148.496148,26123.753090,75666.038268,50492.137405
27,"85;140;270;355",95718.643063,true,5339.041531,26396.363097,76555.449397,51411.027471
28,"80;135;270;355",97137.138136,false,5657.744863,26625.274489,76518.839675,53189.397894
29,"80;145;270;355",96421.607682,false,5358.821388,26789.584000,76159.607814,52386.796774
30,"80;140;265;355",94545.004052,true,5434.225095,26107.149350,75496.580755,50510.678458
31,"80;140;275;355",93490.712749,false,5617.684035,25519.874197,76180.692833,48525.616201
32,"80;140;270;350",93858.264294,false,5666.762629,25071.273336,78004.163712,48236.292946
33,"80;140;270;0",92888.903715,false,5039.705784,26019.399188,75004.006182,48655.591303
