improvement,eval,angles_deg,objective
0,1,35;160;250;345,103979.676688
1,2,25;160;250;345,103887.050177
2,5,25;150;250;345,101603.510906
3,7,35;150;250;345,101489.225626
4,10,35;140;250;345,96762.545636
5,16,35;140;260;345,96191.365720
6,22,35;140;270;345,93740.045772
7,29,35;140;270;335,92800.248302
8,31,45;140;270;335,92760.977141
9,33,55;140;270;335,92639.650774
10,40,55;140;270;325,92325.986589
11,41,45;140;270;325,92306.481832
12,42,35;140;270;325,92158.793509
13,49,35;140;270;315,91201.061621
14,172,55;140;270;315,91118.435593
