improvement,eval,angles_deg,objective
0,1,35;135;320;355,100719.336287
1,2,30;135;320;355,100656.870213
2,3,25;135;320;355,100544.741956
3,4,20;135;320;355,100528.741909
4,5,15;135;320;355,100391.521838
5,9,15;140;320;355,96407.349720
6,11,20;140;320;355,96383.896545
7,16,20;140;315;355,95075.333454
8,21,20;140;310;355,93755.652990
9,29,20;140;310;0,93240.715450
10,31,25;140;310;0,93209.910621
11,58,25;140;311;0,93195.018287
12,185,50;141;306;2,92657.610477
13,192,50;141;306;357,92113.382695
14,227,51;141;306;357,92049.396227
15,243,51;141;306;0,92005.438833
