eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"34;38;120;121",108689.649337,false,7782.370596,28806.217331,82280.027313,61922.095507
2,"24;38;120;121",106578.828657,false,7391.774028,28143.853294,79918.439919,62167.962750
3,"14;38;120;121",105185.044974,false,7085.037649,27975.865198,77768.804645,62479.479611
4,"4;38;120;121",103048.995187,false,5983.425711,29094.861501,74086.969791,61854.446162
5,"354;38;120;121",101871.921340,false,5733.571961,28820.222710,73668.314537,60967.938800
6,"344;38;120;121",102332.122165,false,6470.924450,27169.170786,76007.950435,61376.103425
7,"4;38;120;121",103048.995187,true,5983.425711,29094.861501,74086.969791,61854.446162
8,"354;28;120;121",102050.127547,false,5806.099573,28944.183436,73342.812727,61256.876348
9,"354;48;120;121",101351.437026,false,5668.097144,28902.397561,73702.642022,59859.242619
10,"344;48;120;121",102249.873722,false,6578.995686,27321.725646,76006.257751,60692.047028
11,"4;48;120;121",103111.659982,false,6086.667459,29130.493650,74356.795560,61432.202185
12,"354;38;120;121",101871.921340,true,5733.571961,28820.222710,73668.314537,60967.938800
13,"354;58;120;121",101231.924508,false,5667.998002,28915.532475,73041.876129,60254.911932
14,"344;58;120;121",101923.453869,false,6522.550536,27341.699499,75293.480323,60824.927346
15,"4;58;120;121",102937.273291,false,6071.317402,28959.416061,73710.439665,62102.639992
16,"354;48;120;121",101351.437026,true,5668.097144,28902.397561,73702.642022,59859.242619
17,"354;68;120;121",101841.273715,false,5755.815735,29107.256971,73216.710060,60739.691958
18,"354;58;110;121",99173.304199,false,5612.888159,28303.988594,72673.589325,57839.265567
19,"344;58;110;121",99995.131848,false,6415.880730,26615.975159,75230.377339,58696.174578
20,"4;58;110;121",100474.698134,false,5932.501541,28491.591982,73143.168069,58958.041151
21,"354;48;110;121",99408.485746,false,5609.547650,28250.423112,73409.142865,57687.887105
22,"354;68;110;121",99684.328961,false,5692.794095,28508.441213,72521.380762,58444.806544
